id|file_name|convergence_time|total_messages
8614718579747380159|output_17_10_10_3.csv|137.3980022331969|56
-8300139873619338963|output_17_10_10_6.csv|162.74709427900822|59
-5898468229323085295|output_17_10_30_1.csv|114.30158304584401|55
-6583079847334765328|output_17_10_30_3.csv|159.23773638374206|61
-2256593682531655236|output_17_10_30_6.csv|155.0883228252866|57
6091703107346937268|output_17_10_5_1.csv|58.350116581180494|25
-7693538968492330698|output_17_10_5_3.csv|88.324859702324|26
-8509328022159460780|output_17_10_5_6.csv|100.72031249573882|26
-5549501183284024423|output_17_30_10_1.csv|142.589573376586|60
-3614423467171031726|output_17_30_10_3.csv|143.35661907031565|63
-1414750350121247323|output_17_30_10_6.csv|151.68977733501143|56
3981004892208430571|output_17_30_30_1.csv|191.39292723776452|73
-828906112196674959|output_17_30_30_3.csv|192.87369572935867|72
-2203683427749645527|output_17_30_30_6.csv|204.64615561586513|70
-7446508363471655665|output_17_30_5_1.csv|142.589573376586|60
-1658536091030327987|output_17_30_5_3.csv|143.35661907031565|63
-8330737392359398199|output_17_30_5_6.csv|151.68977733501143|56
-6233945762858918758|output_17_5_10_1.csv|58.350116581180494|25
-7111559067004002840|output_17_5_10_3.csv|88.324859702324|26
-4760429869329848628|output_17_5_10_6.csv|100.72031249573882|26
7918278894041338031|output_17_5_30_1.csv|142.73403335852248|56
7330382538415499380|output_17_5_30_3.csv|137.398002233197|56
7624973506627345311|output_17_5_30_6.csv|163.00776922711393|59
3723029767397617107|output_17_5_5_1.csv|58.350116581180494|25
-2879556815297180529|output_17_5_5_3.csv|88.324859702324|26
-5035320894343478187|output_17_5_5_6.csv|100.72031249573882|26
6631156749408070659|output_18_10_10_1.csv|79.03886415552591|26
-7873952475249044013|output_18_10_10_3.csv|89.56035483339726|26
-6627912728314892592|output_18_10_10_6.csv|50.50526007423957|15
2492097694895338818|output_18_10_30_1.csv|138.30975151786615|61
4365452448336877216|output_18_10_30_3.csv|107.24413019021642|39
-7545899880098426581|output_18_10_30_6.csv|103.44869023683805|45
2014531586521107934|output_18_10_5_1.csv|79.0388641555259|26
-2519553753641297016|output_18_10_5_3.csv|89.56035483339726|26
-2296174467303763638|output_18_10_5_6.csv|50.505260074239565|15
-8212900959557386134|output_18_30_10_1.csv|156.16438895551642|63
5419953594097676227|output_18_30_10_3.csv|144.072940489539|58
-2849617360889831919|output_18_30_10_6.csv|167.02251545571426|58
6051743950208792919|output_18_30_30_1.csv|160.32178020265115|65
-747108077931738056|output_18_30_30_3.csv|139.8105510836269|58
-2469991422343687978|output_18_30_30_6.csv|167.02251545571423|58
-9113680976171734752|output_18_30_5_1.csv|156.16438895551642|63
7794171811309694731|output_18_30_5_3.csv|144.07294048953898|58
-701351076972230765|output_18_30_5_6.csv|167.02251545571426|58
7973901572020276971|output_18_5_10_1.csv|79.03886415552591|26
6868306859608259429|output_18_5_10_3.csv|89.56035483339726|26
-8456238699200135021|output_18_5_10_6.csv|50.50526007423957|15
5956880800583730457|output_18_5_30_1.csv|138.30975151786615|61
8944130521047873153|output_18_5_30_3.csv|107.24413019021642|39
4140123730675375890|output_18_5_30_6.csv|103.44869023683805|45
3258747950441057734|output_18_5_5_1.csv|79.0388641555259|26
5476497745221646951|output_18_5_5_3.csv|89.56035483339726|26
1768864091314946690|output_18_5_5_6.csv|50.505260074239565|15
-6960181869793713861|output_19_10_10_1.csv|59.872356571207376|25
-858669815291866915|output_19_10_10_3.csv|91.11977956590124|26
-6177473593922702340|output_19_10_10_6.csv|103.20734023048371|26
-4305024661086121780|output_19_10_30_1.csv|145.5630119821334|59
536294110346163225|output_19_10_30_3.csv|148.51354294775803|56
-7998930876086831058|output_19_10_30_6.csv|138.59937409300437|55
-5634459313517456663|output_19_10_5_1.csv|59.87235657120739|25
801491645286829096|output_19_10_5_3.csv|91.11977956590124|26
7245816313742898936|output_19_10_5_6.csv|103.20734023048371|26
-2752422258901580940|output_19_30_10_1.csv|118.58759429386312|55
916218811459469027|output_19_30_10_3.csv|125.19190610767295|55
-7579630288633090112|output_19_30_10_6.csv|136.56863056889074|55
6521547799619792280|output_19_30_30_1.csv|171.04263615270185|66
-4373817887586696626|output_19_30_30_3.csv|189.959181900788|71
-8306119034271739883|output_19_30_30_6.csv|192.15349414663126|70
498746366886711947|output_19_30_5_1.csv|118.58759429386312|55
-6428050560087848783|output_19_30_5_3.csv|125.19190610767295|55
-5485979070610068173|output_19_30_5_6.csv|136.56863056889074|55
7657755811746892988|output_19_5_10_1.csv|59.872356571207376|25
-1057751835679911360|output_19_5_10_3.csv|91.11977956590124|26
8361057081965085939|output_19_5_10_6.csv|103.20734023048371|26
-4968623583100494302|output_19_5_30_1.csv|145.5630119821334|59
5724436039029390860|output_19_5_30_3.csv|148.51354294775803|56
7098848493725626075|output_19_5_30_6.csv|138.59937409300437|55
2678829212642573906|output_19_5_5_1.csv|59.87235657120739|25
2953086651417110896|output_19_5_5_3.csv|91.11977956590124|26
8906691044295277235|output_19_5_5_6.csv|103.20734023048371|26
-4748084116836893569|output_2_10_10_1.csv|139.89484779054445|58
8107027681441460232|output_2_10_10_3.csv|147.65301976488766|56
1057275701784116025|output_2_10_10_6.csv|206.8749386002803|62
-3109440956760818388|output_2_10_30_1.csv|139.8948477905445|58
-5194818630168209679|output_2_10_30_3.csv|147.6530197648877|56
-2554956337752866161|output_2_10_30_6.csv|206.87493860028033|62
-641553566819938977|output_2_10_5_1.csv|110.61260414149787|33
-9151332459082656915|output_2_10_5_3.csv|86.70439287519419|26
4287785507975591036|output_2_10_5_6.csv|102.52865595914334|26
-5346549950030725296|output_2_30_10_1.csv|140.03814684475057|57
2813478987593387148|output_2_30_10_3.csv|146.6425311159522|56
115508877731199760|output_2_30_10_6.csv|152.99112987332984|56
-3361652703977774929|output_2_30_30_1.csv|141.36715425733763|59
8472512948223350373|output_2_30_30_3.csv|148.78246433599415|58
4857490971468192522|output_2_30_30_6.csv|154.2602897714735|56
4040806756740098786|output_2_30_5_1.csv|140.03814684475057|57
4525989697616755143|output_2_30_5_3.csv|146.6425311159522|56
-9034161243579968155|output_2_30_5_6.csv|152.99112987332984|56
-1882069950927797174|output_2_5_10_1.csv|110.61260414149787|33
-5135049376023165435|output_2_5_10_3.csv|86.70439287519419|26
-5485493147517456756|output_2_5_10_6.csv|102.52865595914334|26
-2993827114207605230|output_2_5_30_1.csv|139.8948477905445|58
-1570946039608388238|output_2_5_30_3.csv|147.6530197648877|56
-362746184786274116|output_2_5_30_6.csv|206.87493860028033|62
-6700369292359878262|output_2_5_5_1.csv|110.61260414149787|33
-1391510818737203434|output_2_5_5_3.csv|86.70439287519419|26
-99277195045904977|output_2_5_5_6.csv|102.52865595914334|26
1444002311130293872|output_3_10_10_1.csv|83.68314089374675|26
-753406721910014243|output_3_10_10_3.csv|61.723815062765276|25
-7281756485402985653|output_3_10_10_6.csv|99.86322578297506|26
3094931963620441489|output_3_10_30_1.csv|135.05032973725685|57
-347152172628273613|output_3_10_30_3.csv|139.3207217664064|57
3050475540891209985|output_3_10_30_6.csv|132.80433148357181|55
8636680716279610996|output_3_10_5_1.csv|83.68314089374672|26
2463004413971188947|output_3_10_5_3.csv|61.723815062765276|25
-2860040973506355817|output_3_10_5_6.csv|99.86322578297506|26
-8414315035155342060|output_3_30_10_1.csv|141.46826075122843|58
5219582903514468198|output_3_30_10_3.csv|166.64192014027773|61
-3458439238317413843|output_3_30_10_6.csv|159.25109321579603|60
-6941340513710598155|output_3_30_30_1.csv|141.46826075122843|58
-2898887618091506002|output_3_30_30_3.csv|165.4953233732356|61
3085014637879569472|output_3_30_30_6.csv|204.7606517483339|69
3199176196174826411|output_3_30_5_1.csv|141.46826075122843|58
5871743495755572179|output_3_30_5_3.csv|166.64192014027773|61
-2559854917722845159|output_3_30_5_6.csv|159.25109321579603|60
-7034317861444617223|output_3_5_10_1.csv|83.68314089374675|26
858407647012576889|output_3_5_10_3.csv|61.723815062765276|25
7609893218014505187|output_3_5_10_6.csv|99.86322578297506|26
-2301837120215432759|output_3_5_30_1.csv|135.05032973725685|57
3458206320758183596|output_3_5_30_3.csv|139.3207217664064|57
-7742711655161422394|output_3_5_30_6.csv|132.80433148357181|55
6393459448168597356|output_3_5_5_1.csv|83.68314089374672|26
9145133512381224434|output_3_5_5_3.csv|61.723815062765276|25
8584573560176452938|output_3_5_5_6.csv|99.86322578297506|26
6900936196910360558|output_4_10_10_1.csv|79.49248065183434|27
-7592823475118386387|output_4_10_10_3.csv|78.38719423503007|26
-9159343331310179447|output_4_10_10_6.csv|94.71431320938711|26
4860348248662103119|output_4_10_30_1.csv|111.44082590948207|44
-7808775082551658539|output_4_10_30_3.csv|158.05847318826494|63
-2508533358402582641|output_4_10_30_6.csv|121.02293917928722|40
-5872625686862194467|output_4_10_5_1.csv|79.49248065183433|27
-119083259616412628|output_4_10_5_3.csv|78.38719423503007|26
3014121736200277628|output_4_10_5_6.csv|94.71431320938711|26
-393732472305826267|output_4_30_10_1.csv|133.99447173457594|57
7923874308186491912|output_4_30_10_3.csv|137.47976627077276|56
-8485548537928082419|output_4_30_10_6.csv|168.627106524515|61
6847635892433790055|output_4_30_30_1.csv|134.7401076081162|57
4204930489436531924|output_4_30_30_3.csv|161.85526636356562|58
461569570842882084|output_4_30_30_6.csv|144.99853959178148|56
8041425816922519435|output_4_30_5_1.csv|133.99447173457588|57
-2430881288451250394|output_4_30_5_3.csv|137.47976627077273|56
-1136020488481203494|output_4_30_5_6.csv|168.62710652451494|61
5143028395878887631|output_4_5_10_1.csv|79.49248065183434|27
6753758929003211276|output_4_5_10_3.csv|78.38719423503007|26
4809045575429150228|output_4_5_10_6.csv|94.71431320938711|26
-4283203123998432177|output_4_5_30_1.csv|111.44082590948207|44
8690541681302816063|output_4_5_30_3.csv|158.05847318826494|63
-5716638621088176230|output_4_5_30_6.csv|121.02293917928722|40
-1633914059056290646|output_4_5_5_1.csv|79.49248065183433|27
-5877154269630697665|output_4_5_5_3.csv|78.38719423503007|26
-8399378973256652239|output_4_5_5_6.csv|94.71431320938711|26
5890784758168405265|output_5_10_10_1.csv|132.06220050399222|52
-6596135890499646695|output_5_10_10_3.csv|166.3158377360219|53
-2565315362043016996|output_5_10_10_6.csv|146.9147125176829|47
2364044786733400350|output_5_10_30_1.csv|156.89711106965873|60
-6112250468890854179|output_5_10_30_3.csv|118.58040900850659|47
-7360294145246272953|output_5_10_30_6.csv|179.57215132455332|61
8481961408803057829|output_5_10_5_1.csv|77.89193120203085|26
7424685630290763538|output_5_10_5_3.csv|94.03913863748129|30
3458987340303963023|output_5_10_5_6.csv|79.85110084106049|22
4698852444823574968|output_5_30_10_1.csv|152.4609574501473|60
2553731124577435757|output_5_30_10_3.csv|117.8673424250544|50
1227649567715871752|output_5_30_10_6.csv|135.96477858887854|54
1104099754514969068|output_5_30_30_1.csv|177.20675320906855|68
-8523054112404286838|output_5_30_30_3.csv|171.3140546074268|72
-3143678355766122346|output_5_30_30_6.csv|182.06468766872334|58
-4999043203621137450|output_5_30_5_1.csv|152.4609574501473|60
-6737615108774815311|output_5_30_5_3.csv|117.86734242505436|50
-6677197315151029115|output_5_30_5_6.csv|135.96477858887854|54
-8502658370954943718|output_5_5_10_1.csv|77.89193120203085|26
4094620660471353112|output_5_5_10_3.csv|94.03913863748129|30
8432889974297270657|output_5_5_10_6.csv|79.85110084106049|22
5900949232430774213|output_5_5_30_1.csv|157.2004945374143|60
655675227837597440|output_5_5_30_3.csv|141.41971449392275|56
4949947911846637636|output_5_5_30_6.csv|136.16964305870624|53
-9152193938867893111|output_5_5_5_1.csv|77.89193120203085|26
-9182952854022827767|output_5_5_5_3.csv|94.03913863748129|30
3364887027098641036|output_5_5_5_6.csv|79.85110084106049|22
-3510133108316273133|output_6_10_10_1.csv|84.11937198736136|30
2997246113981117405|output_6_10_10_3.csv|88.881572313032|30
-2369508941634337001|output_6_10_10_6.csv|99.5287213644456|30
716785794688998311|output_6_10_30_1.csv|133.2434291335421|56
6392654444832696769|output_6_10_30_3.csv|141.55532751123775|57
-4489238243437320373|output_6_10_30_6.csv|161.61355284428137|62
-2951879198536317981|output_6_10_5_1.csv|79.52355097009456|26
-6858684358692900269|output_6_10_5_3.csv|85.65451067573049|26
-9143969950117989362|output_6_10_5_6.csv|97.97328175639127|26
-4633124450383497128|output_6_30_10_1.csv|132.58762837043986|56
-3679679734143281164|output_6_30_10_3.csv|172.07088609040932|60
-3448791100306648955|output_6_30_10_6.csv|132.73521843280412|55
-1400128351217397402|output_6_30_30_1.csv|132.58762837043994|56
